mint,symbol,tx,slot,wallet,is_fee_payer,fee_lamports,sol_delta_lamports,token_delta
FjLbCT5pj246VsQmJ5fj4za7nULWQPv5cwipFKmJpump,大坏蛋,5JiQhztfzvSkBH4qzAmacACm6toKFaocSSvokDBDqAK2zHn3uzukxckpqt2TUbatnAXSL9M7DcmcJLwvrH42zNpG,435532524,Atgx1JXsp8pTQ9Qsi74wF5pLMVwHwyQc6jJCu84evN7c,0,915000,-3250000000,41826644.343107
FjLbCT5pj246VsQmJ5fj4za7nULWQPv5cwipFKmJpump,大坏蛋,3voSvpbuhmjmNSc6ZScGCeT5yibeYaspo6G91RdR2NnVyCq4u1AzqZq9Yp9dFGsgP4J7Swunw5qh5VKiMn4hDN3b,435532524,5P8A9bGUhroskpuA4hhRbybgt37TcTz7ft5zLAh8orpn,0,915000,-3650000000,32423335.048362
FjLbCT5pj246VsQmJ5fj4za7nULWQPv5cwipFKmJpump,大坏蛋,3voSvpbuhmjmNSc6ZScGCeT5yibeYaspo6G91RdR2NnVyCq4u1AzqZq9Yp9dFGsgP4J7Swunw5qh5VKiMn4hDN3b,435532524,43x1zWzjVWJbQErWM78m3Acx83FFuGSQEhmgyxUrPdQs,1,915000,-3310137240,32986785.747216
FjLbCT5pj246VsQmJ5fj4za7nULWQPv5cwipFKmJpump,大坏蛋,3voSvpbuhmjmNSc6ZScGCeT5yibeYaspo6G91RdR2NnVyCq4u1AzqZq9Yp9dFGsgP4J7Swunw5qh5VKiMn4hDN3b,435532524,GfJA84gwT9LpeyzeckeXkCsf8vdQuA64ZYQ91xoBawvt,0,915000,-2950000000,23559592.343516
FjLbCT5pj246VsQmJ5fj4za7nULWQPv5cwipFKmJpump,大坏蛋,469GByjtdp8Zd8W7Ni42aRXhBvuqSwPhK3CrmPPiYngEhvMuhhvGxiQwmUUfgBNHXcBqTF1vXvvoBz79GVHssnnQ,435532524,9qSCXyUAEDbtgZK4n4cCg5DAJA38KNjJrgDdK92ELyPi,1,1155000,-5483315403,35420599.150567
FjLbCT5pj246VsQmJ5fj4za7nULWQPv5cwipFKmJpump,大坏蛋,47JwLJgisFK2RtoXvqTRENk4FE2qkeH68SxqU34xEzgGKtV385wBkNqmgSFDwGJMTMCYG2hb7rm9HbEKeWQKNNVx,435532525,9qSCXyUAEDbtgZK4n4cCg5DAJA38KNjJrgDdK92ELyPi,1,1105000,4653616756,-28336479.320453
FjLbCT5pj246VsQmJ5fj4za7nULWQPv5cwipFKmJpump,大坏蛋,3i4cEXggSE4B1NCWmCGgZCtvK17qejyYiAQo6mgaqacaokdM8Jx721AJQQKmDRuzR6cQY3nbZPUgM1kcvugLB5uJ,435532526,9qSCXyUAEDbtgZK4n4cCg5DAJA38KNjJrgDdK92ELyPi,1,13000,782497743,-4958883.881079
FjLbCT5pj246VsQmJ5fj4za7nULWQPv5cwipFKmJpump,大坏蛋,3tKuLAMvAH5iQwLXhTAem62mb99jMM9LVGq1JwzFEPKqQP8FrJQCFB77c37aJYCX2A8gX6ArmsomyQPnDdeQep5q,435532527,9qSCXyUAEDbtgZK4n4cCg5DAJA38KNjJrgDdK92ELyPi,1,1105000,465837163,-2125235.949035
FjLbCT5pj246VsQmJ5fj4za7nULWQPv5cwipFKmJpump,大坏蛋,47YWaHiadY6LQs4iTSyzSYgNMZiav5jBLmxDBNjxpEQLJBQHj5TC5e4uS4BPGHoM4D4uMFEniULF2GWDAX9BWahj,435532569,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,340000,765205038,-4938468.973866
FjLbCT5pj246VsQmJ5fj4za7nULWQPv5cwipFKmJpump,大坏蛋,5GW5NJ1McBewALXmZzvU1L8jbmg8fCJyFbDuwu5MsYRBh1pvPTCs3zb1iu2rpQ7fRB5ZftsBPgQwvBhaRrqesbyo,435532569,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,322500,781838140,-4938468.973866
FjLbCT5pj246VsQmJ5fj4za7nULWQPv5cwipFKmJpump,大坏蛋,3EixG6v8gGKdPfbRCBZUwQySD5DTrmXhcJs4Q4SgE3zvzahpSbtk2Uxs3dX8ew2iK66fT8gFF8PL95CogJ4GywhN,435532571,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,322550,839901918,-4938468.973866
FjLbCT5pj246VsQmJ5fj4za7nULWQPv5cwipFKmJpump,大坏蛋,2zmmZ9BfsMSH1JPkvwtxxEJQ9zBsBuUjDo9sxtktmVQUmszPC87Hd4r8SVk4aBvKGRSNjQDEefeDAHBztw1iECyq,435532572,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,326813,657790880,-3950775.179093
FjLbCT5pj246VsQmJ5fj4za7nULWQPv5cwipFKmJpump,大坏蛋,3hnAAk8VLFoG4biVYntGhZYW3y2fG8Yi8xT1cay72uNs7yXYaqrCAEQmLMVhyQYtVFc6XnEXAU5cSTk2Dt2KUywu,435532572,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,429940,555490450,-3456928.281706
FjLbCT5pj246VsQmJ5fj4za7nULWQPv5cwipFKmJpump,大坏蛋,3XakibdNxS5Bgc15NZ8SiYgNVwutdbkSzixX8mFkVMzUvqfvbGTfZR7jbmBmnUwB4Lby34gqhwyu3Q74KiRQ8XTe,435532574,2CHrnc2LyagAbMaMFgthiDWh7ZZ9zT9TF8WEJf7MNE71,1,449334,428423261,-2716157.935626
